"X","Y"
-4.95548137288408,4.23120498603508
-5.32363191202299,4.84872973462267
-5.24585946624941,3.94479955884908
-5.54547871307558,4.53202177131022
-4.4315196058538,4.94612105969776
-4.36081767751112,4.97720137783182
-5.93897333898921,4.21442711176675
-5.06752554235498,4.71653440764484
-5.91551670883604,4.55319228912934
-4.8309293049042,5.40672789118866
-5.3022226134101,5.22955680860355
-5.01117396577552,4.57689772612993
-5.82180768094643,4.54993144753974
-4.65503143751121,5.56064377131174
-5.82747250862698,3.91223950987715
-4.72944635658709,4.82294776704249
-5.25136521942022,5.03499902337446
-4.31962899221426,5.28434230988686
-4.2256047659097,6.64515937234833
-4.60152388761943,5.9818198986975
-5.22297990089606,3.66561345366402
-4.78501720539627,5.99273393293123
-4.10862219944836,6.25754702606408
-4.34347162346432,4.46348884804226
-5.72333814351802,5.09189398553257
-5.02439934088907,4.6266559008297
-4.15507757292444,5.26927949388156
-4.48292184320241,4.71616351391996
-5.27837270631219,4.83556794056232
-4.94843473900994,5.63408211860239
-4.8112539984582,5.41571549669646
-4.00413428846701,5.70090083457469
-5.1423978227666,4.85302158216111
-5.1303619827567,4.66873112490109
-5.4823924887488,3.08632303547974
-5.68582515054617,4.1268649225781
-6.3734615473937,3.21251176254309
-4.99882594142673,4.44889896140377
-5.05160827994722,5.27800441783536
-5.9270716545637,3.98759943579317
-5.81064485594792,3.91824780955156
-5.51960769130308,4.67334092002559
-4.3060407966344,5.85488472829071
-5.65384535568881,4.79661205191532
-4.93077907052037,5.51939277972806
-5.18752634549771,4.60265563798067
-4.39090715752625,5.61770061940783
-5.67132302032738,4.62782964341448
-5.34980866922093,4.00712262441483
-6.01791860760112,3.58137493410071
-5.34862754356662,4.30003863388079
-5.28151208195461,5.48497213958841
-4.97620926975145,5.0075707399798
-6.21212779218624,4.86977864625602
-4.45324820375075,4.4193494592667
-4.549842350684,6.26589828418595
-4.84185787498992,5.19198513764021
-5.9150286792246,4.46212421862182
-4.94132860866048,3.97636595814766
-5.16052233319087,5.31428401105536
-5.98181399062148,4.49125356506307
-5.41539071549961,5.03527705587962
-5.62401036229484,5.36698529410815
-5.22973724198383,4.19665272350648
-4.81556305299587,5.42964105265338
-4.88822723608165,3.59547885858158
-4.31625136734899,5.4699883803264
-4.11607338705232,5.4284085400851
-3.10670221642126,5.68017183573467
-4.49576406055103,4.97026724180071
-6.31874466184539,4.27120131946423
-4.77940808043515,5.24113642171115
-4.91695305522329,5.5080758195705
-5.96121348459171,3.65482946460489
-4.06420649482467,5.18058829708945
-4.71828443001736,4.97661756591281
-4.07360805256211,5.72436852448165
-4.51323510869749,5.53561712695473
-5.49645616378032,5.01569735042961
-5.19238440412223,5.68421833303628
-6.56377471765023,4.44572603097051
-4.66997409434033,4.86291748164713
-5.79661236831692,5.12129408553918
-5.3241087090842,5.24923853104265
-5.65121387218056,4.55098446090287
-6.06914538167783,4.43165588594698
-4.80115820444475,4.15507667757584
-5.13639691837055,5.25952549280049
-5.45612611426287,4.9845739751526
-4.94726939514456,6.15188182234263
-4.92922448507682,5.07483379580793
-5.13008960159573,5.61561508833579
-5.04113838181909,5.19089691477728
-5.9982640429102,3.83785140696434
-5.5582042728765,3.96992156894281
-5.23529250247126,4.86048830059451
-5.42384709033216,4.22143838199024
-5.56655759396166,3.65819816151984
-5.75339878095698,4.45014888234477
-5.77834433504948,4.36441642787529
3.47516612982918,-5.85990905792058
4.65981022513713,-5.4433804300346
4.83969476632151,-4.68126942632853
5.76762543290319,-4.78052503527273
5.04717988595217,-5.27675492344713
6.37785248221514,-5.05855583864843
5.21847503435979,-4.15181037045517
4.89300815573539,-5.51338755525081
5.29316441478048,-4.14783555715978
3.69018696848297,-5.93066709088917
4.96173661085435,-4.26231720050711
5.44567485795784,-5.70109362777647
4.46927717456687,-6.11674145459003
5.93030346713631,-4.61550100870843
5.15955440837845,-5.39950607680766
4.32948083906822,-5.97643382702306
5.33336877473981,-5.12882400196752
4.60310671097826,-4.0199468581057
4.73166870529076,-4.0981506155648
4.74218172738991,-5.06761417503374
5.31145109083623,-3.95030088862837
5.22551826864906,-4.08318637062803
4.56045728917231,-5.51397664278221
5.81913038344241,-4.79980917066244
5.40404524492839,-5.12307406956763
6.00018995858171,-4.47671331126078
4.86438631500514,-5.3945203339744
6.04796804180701,-3.97339452088963
4.52038196466086,-5.71024551920698
5.19323920560358,-5.06478781672885
5.67934711983971,-3.74689744634464
4.65659621933269,-4.25166578116622
4.37004092934609,-5.13733002295483
5.78731358533408,-5.22138175674425
4.69190232954945,-4.34781608871691
5.4061579726472,-3.62240303961703
4.81011253524071,-5.27071476385301
4.62615936782764,-4.4659647505124
4.27034431750396,-5.57311192279814
4.83057451859499,-4.34919231056803
5.42984201407609,-5.52476555214142
4.67770934057063,-4.73383348629759
4.8609708263198,-4.69375367563024
5.48785070775618,-4.82413762609565
5.66866823450048,-5.04507023630191
5.91142592390328,-3.7932136634981
5.01001292409312,-4.23867003850203
6.08955595459955,-4.92207884380345
5.79660437094072,-5.59540558910532
6.12892254132209,-3.87376946494772
5.99080376937495,-5.23317104422404
4.26043806130641,-5.49487881442669
5.07683623306062,-5.72801741533033
6.01154486742462,-4.49593344314544
4.32870741005373,-6.75244240055699
4.43499088950224,-5.95952260633826
4.61551326430114,-5.02772522459626
3.88544233912761,-5.07310128682105
3.55506812203608,-7.00147791531666
5.68322730840813,-3.73270455931599
5.30654606378811,-3.81077140356515
5.11927680533257,-4.22390127549368
5.29004495641782,-4.62795709214265
5.31139874109352,-4.90338108336345
4.97538281497655,-4.49618757294578
5.17058794757859,-3.97276801390587
6.32428357580964,-5.85767654179876
4.99212350729756,-4.47204797486429
5.96635849474835,-3.81349622561153
4.86063301833736,-5.19160508182724
4.56121196271673,-4.9662976640564
4.358581320289,-5.69017628844807
4.38611585147478,-4.64260541788096
4.12654551806442,-5.70267757979013
5.35553008002732,-3.06151402330245
4.98991769620169,-5.60684624527465
5.40023528110507,-5.69880352509662
3.73259966995793,-5.38246049445854
3.74608515042101,-6.3344794531159
4.73502762970516,-5.24368268417121
4.46547619270731,-5.35625656101033
4.91588608069027,-5.28549561310288
5.35439974984177,-4.00912033614488
5.17702699290311,-4.48187611678144
6.97246210325599,-4.78701901947087
4.7054574211885,-4.94398548912963
5.37688291969823,-5.30667204936828
5.33207398837033,-4.78217488434572
4.60704154869931,-5.41089465841155
5.49714362952783,-4.97718897603997
6.54591621407827,-4.1521453711758
4.89105860877924,-5.53696379205278
5.57827000536717,-4.15412565696348
5.9175539210376,-4.11047360724565
4.93630139626588,-5.69569264886475
5.14447028591406,-5.35265947717158
6.03289630230635,-4.17982608744625
4.71082126223015,-5.04872868729367
5.27205356172007,-4.24403011052428
3.57142270905071,-5.73888248410136
