"X","Y"
-3.62782502802517,6.05670311741899
-6.2115703805015,4.71546809263177
-5.09898762972425,4.3698534161797
-5.11696810493149,5.97711775634844
-5.18287226259731,4.52740217124241
-5.0480921938061,4.7736966207912
-4.83237586698242,4.36411996820197
-4.53301952778622,5.42206389904389
-5.91395281769983,4.96729396707971
-5.17394497166454,5.30774981558538
-5.16043735018999,5.00555137245275
-4.04156833441118,7.14419298880337
-3.34659433988284,6.12153341395304
-4.66601316284385,6.24673755518901
-4.99034411409183,4.46812540922919
-4.61425653584685,5.32094738396142
-4.16685261338129,5.74557339067242
-3.41352677139477,6.57239388254421
-5.16344037111726,4.22490318639178
-4.69608729463924,4.85881373947132
-5.39215722882535,4.57205197126741
-4.99982668604694,6.36346805493541
-3.60479584022356,5.34506545902559
-4.79308560677061,4.58212570005096
-5.8069844240582,4.64391355243071
-5.80881361906938,5.05391078423869
-4.74544191848188,4.28910613955591
-5.17509292193862,4.4613209092947
-5.49696692733185,5.05596916597502
-5.34819011784808,4.1690264602301
-4.33684253276653,4.68208256382506
-5.73574735589139,4.49846345493662
-5.4964413670266,5.11288801289132
-4.80603505942772,5.35212441526288
-4.22304494833807,5.41259904451429
-4.46986978831486,5.28636356757605
-5.66989738067481,5.8226922320157
-3.7281757944886,6.37182552368451
-5.58854745274432,5.79768703370359
-4.74091668157957,5.72178474814734
-6.723817627848,4.98488360358529
-4.12196512449208,5.48602215176077
-5.32607748071544,5.67354224976746
-4.47225172440524,5.60945364349226
-4.88402632710127,4.91996226912117
-4.2080810575435,6.15795998870348
-4.18649127551497,5.97758658564275
-5.40493718424586,5.04060061026611
-6.00463030688724,4.77317762077459
-5.32525013951693,5.23088872833904
-4.50281861095414,4.22964546840683
-5.43679853832132,5.32896377785758
-5.62403414258639,5.1539636089426
-4.8010256366458,5.52042443024699
-3.94915657958839,5.98269329359801
-5.64427775427969,5.36128081978933
-4.79801213767018,4.77828838795423
-4.02219835731054,6.24520962445816
-5.2881760741938,5.39429163780173
-4.75364469387099,5.21683897937668
-4.27173910211487,5.5775659577563
-5.33500817398538,4.98832792979105
-5.53996394905776,4.06700634824114
-4.94234574279891,5.02832677797953
-4.77232294949228,4.88423510567531
-4.8546085171523,5.74461420591579
-5.17191077937415,4.79408150755867
-4.7681027551104,5.33993822238753
-5.90227348691718,4.31506298515008
-4.06032763154582,5.57480004612496
-5.23466637667849,4.23079145452896
-5.13685997597895,5.99321213230598
-5.43068926344332,4.95650722508628
-5.79293461276126,3.54824304893384
-5.00780028246128,5.59640833817292
-6.23420184031703,5.01859527619879
-4.90632298168046,4.71764939265848
-5.38350324576648,4.04850391040465
-4.86750683845739,6.64229690672486
-4.92330179254739,4.34673795083688
-4.50913160003162,4.84824593105738
-4.27382609516495,4.70520182579654
-5.99697198671401,4.25655212782007
-5.4190482283858,4.95631119935921
-6.26358187348649,4.73338395283156
-4.20590063148332,3.78259806875821
-4.97352456846992,3.73598895220975
-5.06587252740407,5.20192234673167
-3.57996981817705,4.97435764312241
-4.90393589011534,5.12174927704254
-3.92044991738229,5.17572935343473
-4.38398257952504,4.63306235861077
-5.19743848309518,5.22597839016686
-6.14506491055884,4.73715068270308
-5.16236819670622,5.22464896228377
-4.40092213008158,5.24963068050662
-4.61001424270752,5.87132393206314
-4.45494775923818,5.18311750471355
-4.40749378080235,5.8566161933275
-5.49770132555244,5.4113208415319
6.22687768689095,-4.03849252917325
5.9767617803279,-4.28623266623446
5.42739205351492,-5.34609368836299
4.55249897157426,-4.61197475296645
4.54899179860617,-6.00295199974327
5.67921162782142,-4.52797799117377
5.70171536046184,-4.15732944159754
3.83295607492991,-5.02983724456701
4.68197436023096,-4.56928024046096
5.07014013726082,-5.0820464484276
4.51042464782119,-3.81925619957765
5.59485833712827,-3.94388276306195
4.70745457220352,-6.12831575741045
5.42750773977326,-4.18224049479149
4.58845901873115,-6.19234175530788
5.80580233992917,-5.22523845465147
4.9900664042104,-5.61643871073402
4.51446061123064,-4.92259609090718
4.51201451441436,-4.84722033121601
5.58739600886079,-5.61558162979177
4.62538887414742,-6.20955771777077
4.83577353656557,-5.94706274037682
4.46423702927493,-5.43116539263573
4.65659025775171,-4.8494589279636
4.90014126635941,-4.80805539388213
5.5221986704801,-5.06294136567773
5.5610939550232,-5.00148514823035
6.13054841793672,-5.56174735670667
5.30834330112234,-5.04854370550832
5.66930832667189,-4.05947777648242
5.02500098007756,-5.65150786469244
4.69169061571402,-5.47505360865128
5.96855168358354,-4.51223750000048
5.81056459715971,-4.34289834621022
4.21464449586033,-6.1324715069171
3.74637141497751,-5.83756400738201
4.2606627192876,-5.2595755902866
5.43328290450156,-5.26632974933436
4.64170008363998,-4.17907609184205
5.75233268794025,-4.52029080617028
4.60490814260459,-4.73779973391067
5.19968962776237,-4.52803202782242
5.32650742235035,-5.17977749363803
3.93204886403571,-5.23812879937446
5.48238616910395,-4.48059193743301
4.73178271008745,-4.30777144789643
4.2872454518323,-5.92464417128636
5.38428033140289,-5.11010536404289
4.59894896995374,-4.83454898929506
6.04070257260492,-5.14833563320407
4.49760716710526,-5.1497144806038
5.2232936258387,-5.23874211668415
5.12340729770806,-5.98179221881196
4.60484694196025,-5.11650155126095
5.43083359036916,-5.29835324204947
4.42463283178401,-5.24472121165773
5.14394176909855,-4.74951534628513
6.53327280501189,-3.85192007486089
3.76007658661677,-5.06450696550346
3.47562046215039,-6.40505661553443
5.24451869113144,-5.37201926993909
4.46021551781681,-5.33550667970331
5.73913781494186,-5.19995214330713
4.68672774045654,-5.71237089161643
5.31002543561429,-4.79709481416384
5.88155520397002,-5.11487623996813
4.97560715776111,-5.33612093372601
6.10700357605573,-4.81424678144266
5.6643072361496,-4.03932163040927
3.4511580170622,-5.96608345429232
4.14675395286911,-5.25150556294986
4.59719955010535,-5.33010883892469
5.75511473436739,-5.55175266328423
4.86996495932194,-5.29965448862156
5.89234145451093,-3.96194026406523
6.39388246654738,-4.17037021947119
5.73874063239125,-4.64854774728368
4.17988911163573,-6.25302701991434
4.54997785949403,-4.98902183406871
4.3283105728647,-6.17776932544924
6.76912916220514,-3.89111579621001
4.95065070819155,-4.79752164420415
4.96047761844063,-4.82401836163207
4.40717105011953,-3.97315984287741
4.1796858558336,-6.25955484353008
